municipio,uf,lat,lon,fonte,score,eco_score,soc_score,env_score,data_completeness,rank
PAULINIA,SP,-20.227464488888888,-41.90573583888889,H2 Verde,0.3224,0.338,0.2413,0.3828,1.0,1
OURO VERDE DO OESTE,PR,-24.73305556,-53.89277778,Solar,0.3224,0.5139,0.182,0.2075,1.0,1
AMPARO,SP,-22.710892821999998,-46.81918975,Biometano,0.3223,0.6937,0.1492,0.0001,0.625,1
CATANDUVA,SP,-17.597037656666668,-40.802324803333335,Biometano,0.3222,0.6937,0.1491,0.0,0.625,1
BATATAIS,SP,-20.767286374999998,-47.55083658,Biometano,0.3219,0.6937,0.1481,0.0,0.625,1
MACATUBA,SP,-22.50071674,-48.73443540666667,Biometano,0.3214,0.6937,0.1464,0.0001,0.625,1
ALMIRANTE TAMANDARE,PR,-25.36472222,-49.295,Solar,0.3213,0.5136,0.1793,0.207,1.0,1
ITAPEJARA D'OESTE,PR,-25.99132815,-52.766392485,Solar,0.3211,0.5137,0.1782,0.2072,1.0,1
MOCOCA,SP,-21.548660695,-47.07246701333333,Biometano,0.3211,0.6937,0.1452,0.0001,0.625,1
BEBEDOURO,SP,-13.95433926,-32.329867396666664,Biometano,0.3211,0.6937,0.1453,0.0,0.625,1
MARTINOPOLIS,SP,-22.198776379999998,-51.0997451,Biometano,0.3209,0.6937,0.1446,0.0001,0.625,1
CAMPO MOURAO,PR,-24.068643433333335,-52.32362378,Solar,0.3207,0.5142,0.1754,0.208,1.0,1
MORRETES,PR,-25.42416667,-48.92111111,Solar,0.3206,0.5137,0.1766,0.2071,1.0,1
NOVA AURORA,PR,0.0,0.0,Solar,0.3202,0.5136,0.1754,0.207,1.0,1
UBIRATA,PR,-24.61916669,-52.95777781,Solar,0.3196,0.5135,0.1736,0.2069,1.0,1
MARMELEIRO,PR,-26.123961429999998,-52.998848513333336,Solar,0.3193,0.5137,0.1721,0.2072,1.0,1
BARIRI,SP,-22.071438559999997,-48.72538311,Biometano,0.319,0.6937,0.1384,0.0,0.625,1
PARANAVAI,PR,0.0,0.0,Solar,0.319,0.5135,0.1716,0.2069,1.0,1
NOVA EUROPA,SP,-21.814985255,-48.624685084999996,Biometano,0.3188,0.6937,0.1376,0.0,0.625,1
SAO JOAO,PR,-25.80694445,-52.89861114,Solar,0.3183,0.5144,0.1669,0.2082,1.0,1
PALMAS,PR,-26.506352790000005,-51.69102632,Solar,0.3183,0.5136,0.1691,0.2071,1.0,1
ANTONIO CARLOS,SC,-27.471195,-48.83606167,Solar,0.3182,0.4716,0.2435,0.1885,1.0,1
PRADOPOLIS,SP,-21.339529867499998,-48.0935040775,Biometano,0.3175,0.6937,0.1335,0.0,0.625,1
ASSIS CHATEAUBRIAND,PR,-24.41847675,-53.49560953,Solar,0.3173,0.5135,0.166,0.2069,1.0,1
PIRACICABA,SP,-21.28733698625,-44.6603968525,H2 Verde,0.3167,0.3528,0.2022,0.383,1.0,1
NOVO PROGRESSO,PA,-8.957771436666667,-54.93877149333334,H2 Verde,0.3161,0.4788,0.2134,0.2018,1.0,1
SANTA HELENA,PR,0.0,0.0,Solar,0.3155,0.5136,0.1598,0.2071,1.0,1
JAGUARIAIVA,PR,-24.16791596,-49.657424952,Solar,0.3154,0.5142,0.1578,0.208,1.0,1
MANOEL RIBAS,PR,-24.520186903333336,-51.70778736,Solar,0.3148,0.5137,0.1573,0.2072,1.0,1
CORONEL VIVIDA,PR,-26.06854248,-52.58979494,Solar,0.3143,0.5135,0.1559,0.207,1.0,1
CHOPINZINHO,PR,-25.79727566,-52.50576781,Solar,0.3141,0.5135,0.1555,0.2069,1.0,1
CORBELIA,PR,-16.462875463333333,-35.46357889,Solar,0.3141,0.5137,0.1551,0.2071,1.0,1
SALVADOR,BA,-11.3909484112,-33.8274187816,Biometano,0.3141,0.6306,0.2058,0.0005,0.625,1
SANTA RITA DO PASSA QUATRO,SP,-21.732430475,-47.52590629,Biometano,0.314,0.6937,0.1217,0.0001,0.625,1
CANDOI,PR,-25.567175063333334,-52.00206732888889,Solar,0.3138,0.5196,0.1373,0.216,1.0,1
PALMEIRA,PR,-25.70019189,-49.1002225,Solar,0.3131,0.5135,0.152,0.2069,1.0,1
PINHALAO,PR,-23.77834074,-50.04221879,Solar,0.3129,0.5135,0.1512,0.207,1.0,1
LARANJEIRAS DO SUL,PR,-25.11859181,-52.38657496,Solar,0.3128,0.5139,0.1498,0.2075,1.0,1
RODELAS,BA,-9.018771913333334,-38.60482685222222,Biometano,0.3125,0.6306,0.2007,0.0,0.625,1
VITORIA DA CONQUISTA,BA,-14.8549652775,-40.82704166,Biometano,0.3123,0.6306,0.2001,0.0002,0.625,1
ANTONINA,PR,-25.183116665,-48.811855554999994,Solar,0.3121,0.5212,0.1267,0.2185,1.0,1
TIBAGI,PR,-24.566026836666666,-50.39593051333333,Solar,0.312,0.5146,0.1453,0.2085,1.0,1
PRUDENTOPOLIS,PR,-25.047548453333334,-51.11231616,Solar,0.3117,0.5152,0.1425,0.2095,1.0,1
ABDON BATISTA,SC,-27.61442056,-51.155503065000005,Solar,0.3116,0.5032,0.1318,0.236,1.0,1
TURVO,PR,-24.9076816675,-51.422489385000006,Solar,0.3108,0.515,0.1402,0.2091,1.0,1
SERTANOPOLIS,PR,-23.05833333,-51.0447221,Solar,0.3101,0.5135,0.1422,0.2069,1.0,1
ANAHY,PR,-24.63757778,-53.10264167,Solar,0.31,0.5138,0.1409,0.2074,1.0,1
LAPA,PR,-25.55070953,-49.83723189,Solar,0.31,0.5143,0.1394,0.2082,1.0,1
SAO JOSE,SC,-18.39490537,-32.46299648,Solar,0.3096,0.4716,0.2149,0.1885,1.0,1
TRAIRI,CE,-3.27581282030303,-39.32221939848485,H2 Verde,0.3094,0.4794,0.1716,0.2205,1.0,1
IPIRANGA,PR,0.0,0.0,Solar,0.309,0.5135,0.1385,0.2069,1.0,1
GUABIRUBA,SC,-9.02923437,-16.32078563,Solar,0.3087,0.4715,0.212,0.1884,1.0,1
ARAPOTI,PR,-24.087224871666667,-49.848672175,Solar,0.3087,0.5135,0.1373,0.207,1.0,1
BOA VENTURA DE SAO ROQUE,PR,-24.852598421666666,-51.49359294833334,Solar,0.3084,0.5145,0.1335,0.2084,1.0,1
SANTAREM,PA,-2.5794109725,-54.88517104,H2 Verde,0.3083,0.4748,0.1929,0.2018,1.0,1
GUAMIRANGA,PR,-25.16766944,-50.94234444,Solar,0.3083,0.5136,0.1356,0.2071,1.0,1
TUNAS DO PARANA,PR,-25.02033061,-49.05657781,Solar,0.3082,0.5135,0.1355,0.207,1.0,1
PINHAO,PR,-25.683421296666666,-51.929879629999995,Solar,0.3082,0.5136,0.1356,0.207,1.0,1
SCHROEDER,SC,-13.165007195,-24.54768278,Solar,0.3076,0.4719,0.2071,0.189,1.0,1
PEABIRU,PR,-23.99530501,-52.23238902,Solar,0.3072,0.5136,0.1322,0.2071,1.0,1
MARILANDIA DO SUL,PR,-23.85527778,-51.37611111,Solar,0.307,0.5135,0.1318,0.207,1.0,1
CRUZEIRO DO IGUACU,PR,-25.594439649999998,-53.097382825,Solar,0.3069,0.5146,0.1282,0.2086,1.0,1
PORTEL,PA,-2.1724020618395237,-50.88367901796601,H2 Verde,0.3068,0.4777,0.1854,0.2002,1.0,1
BOM SUCESSO DO SUL,PR,-26.05832685333333,-52.89526018666667,Solar,0.3068,0.5139,0.13,0.2074,1.0,1
FAZENDA RIO GRANDE,PR,-12.8301374,-24.672081845,Biometano,0.306,0.5405,0.2993,0.0001,0.625,1
CAMPINA DO SIMAO,PR,-24.99778675,-51.83485646,Solar,0.3059,0.5135,0.1282,0.2069,1.0,1
CURRALINHO,PA,-1.6012735058914027,-49.963340462846155,H2 Verde,0.3056,0.4776,0.1819,0.2,1.0,1
VIRMOND,PR,-25.489102250000002,-52.242948,Solar,0.3054,0.5137,0.126,0.2072,1.0,1
CORDILHEIRA ALTA,SC,-27.00301111,-52.61735278,Solar,0.3046,0.4715,0.1982,0.1884,1.0,1
FOZ DO JORDAO,PR,-25.706029625,-52.000038895,Solar,0.3044,0.5171,0.1129,0.2124,1.0,1
TIMBO,SC,0.0,0.0,Solar,0.3043,0.4715,0.1971,0.1884,1.0,1
SERRA DO MEL,RN,-5.15447187877551,-37.052350590204085,H2 Verde,0.3039,0.4541,0.1996,0.2078,1.0,1
ICARA,SC,0.0,0.0,Solar,0.3031,0.4716,0.1932,0.1885,1.0,1
DOM ELISEU,PA,-4.3887420850000005,-47.651237914999996,H2 Verde,0.3028,0.4776,0.1726,0.1999,1.0,1
REDENCAO,PA,0.0,0.0,H2 Verde,0.3028,0.4775,0.1726,0.1999,1.0,1
CASTRO,PR,-24.783720059999997,-49.933894974999994,Solar,0.3026,0.479,0.1625,0.2076,1.0,1
SAO LUDGERO,SC,-28.333224086666664,-49.19428599,Solar,0.3023,0.4715,0.1905,0.1884,1.0,1
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,Eolica,0.3022,0.3324,0.1472,0.4168,1.0,1
SAO PEDRO DE ALCANTARA,SC,-27.58166667,-48.73166667,Solar,0.3021,0.4715,0.1899,0.1885,1.0,1
MANSIDAO,BA,-10.725391666153847,-43.94923718076923,Biometano,0.3019,0.6306,0.1654,0.0,0.625,1
MELGACO,PA,-1.783067663406998,-50.62103416768876,H2 Verde,0.3013,0.4776,0.1677,0.2,1.0,1
SAO CRISTOVAO DO SUL,SC,-27.24694444,-50.41472222,Solar,0.3012,0.4715,0.1869,0.1884,1.0,1
IGARAPE-MIRI,PA,-1.97263889,-48.959444435,H2 Verde,0.3012,0.4776,0.1671,0.2,1.0,1
RESERVA DO IGUACU,PR,-25.76580251,-52.08843502,Solar,0.3005,0.5137,0.1096,0.2072,1.0,1
CAVALCANTE,GO,-13.637411103333335,-47.9352881,Solar,0.3005,0.4835,0.1424,0.2144,1.0,1
RIO DO SUL,SC,-9.060555563333333,-16.532407406666668,Solar,0.3003,0.4715,0.1839,0.1884,1.0,1
BELTERRA,PA,-3.271,-54.898501,H2 Verde,0.3002,0.4775,0.1641,0.1999,1.0,1
ALAGOINHAS,BA,-3.021085765,-9.5858975275,Biometano,0.3002,0.6306,0.1599,0.0,0.625,1
IPUACU,SC,-26.63445313,-52.539548965,Solar,0.2999,0.4759,0.1702,0.195,1.0,1
BRAGANCA,PA,-0.99071,-46.75361111,H2 Verde,0.2997,0.4776,0.1624,0.1999,1.0,1
CLEVELANDIA,PR,-22.9938091525,-45.81005335375,Solar,0.2995,0.5146,0.1037,0.2085,1.0,1
NOVA FATIMA,PR,-23.43388889,-50.5525,Solar,0.2995,0.5135,0.1066,0.2069,1.0,1
LARANJAL,PR,-24.74790184,-52.46849337,Solar,0.2995,0.5141,0.105,0.2078,1.0,1
CRUZ MACHADO,PR,-26.0346517,-51.18966673,Solar,0.2995,0.5135,0.1066,0.207,1.0,1
PORTO VITORIA,PR,-26.24801069,-51.28058158,Solar,0.2994,0.5135,0.1064,0.207,1.0,1
IPUPIARA,BA,-11.796918267777777,-42.52708996888889,Biometano,0.2991,0.6306,0.1561,0.0,0.625,1
AGROLANDIA,SC,-27.47467223,-49.87641965,Solar,0.299,0.4716,0.1795,0.1885,1.0,1
JACOBINA,BA,-11.108550848333332,-40.68417618666667,Biometano,0.2988,0.6306,0.1552,0.0,0.625,1
BRACO DO NORTE,SC,-28.23777778,-49.16361111,Solar,0.2983,0.4715,0.1773,0.1884,1.0,1
DOM INOCENCIO,PI,-8.98533443016129,-41.75158910725806,Solar,0.2982,0.4807,0.1347,0.2183,1.0,1
RODEIO,SC,0.0,0.0,Solar,0.2982,0.4715,0.1771,0.1884,1.0,1
CAMPOS DE JULIO,MT,-13.333655752857142,-59.09857690928572,Solar,0.2981,0.4037,0.2781,0.1773,1.0,1
AGUAS FRIAS,SC,-26.85333333,-52.90027778,Solar,0.298,0.4716,0.1758,0.1886,1.0,1
IBIRAMA,SC,-27.03722222,-49.57083333,Solar,0.2975,0.4721,0.1728,0.1893,1.0,1
XANXERE,SC,-22.394882760833337,-43.69173786416667,Solar,0.2966,0.465,0.1794,0.1894,1.0,1
SAUDADES,SC,-26.89958333,-53.02958333,Solar,0.2965,0.4715,0.1713,0.1885,1.0,1
ERVAL VELHO,SC,-27.301087850000002,-51.50121866666666,Solar,0.2963,0.4716,0.1704,0.1886,1.0,1
ARMAZEM,SC,0.0,0.0,Solar,0.2963,0.4715,0.1705,0.1884,1.0,1
ICAPUI,CE,-4.754085328139535,-37.477461020813955,H2 Verde,0.2962,0.4621,0.1767,0.1945,1.0,1
TUBARAO,SC,-28.462491266,-48.997224568,Solar,0.2962,0.4685,0.1737,0.1889,1.0,1
PINDORETAMA,CE,-4.04305556,-38.29694444,H2 Verde,0.2962,0.4538,0.2003,0.1821,1.0,1
DONA EMMA,SC,-26.992694235000002,-49.678271255,Solar,0.2961,0.4716,0.1697,0.1886,1.0,1
SAO JOSE DOS PINHAIS,PR,-21.340695773333334,-40.948408565,Solar,0.2958,0.4229,0.2144,0.2077,1.0,1
CANTAGALO,PR,-25.35853585,-52.08120739,Solar,0.2958,0.5135,0.0945,0.2069,1.0,1
NOVA TRENTO,SC,-21.855055736,-39.24558598,Solar,0.2957,0.4718,0.1678,0.1888,1.0,1
DOM BASILIO,BA,0.0,0.0,Biometano,0.2956,0.6306,0.1446,0.0,0.625,1
FLOR DO SERTAO,SC,-26.75559348,-53.3688445,Solar,0.2956,0.4721,0.1666,0.1893,1.0,1
ARVOREDO,SC,-27.060487546666668,-52.45944799,Solar,0.2955,0.4729,0.1639,0.1905,1.0,1
CAPINZAL,SC,-27.405007676666667,-51.69793367333333,Solar,0.2954,0.4715,0.1676,0.1884,1.0,1
LUIZ ALVES,SC,-26.72117221,-48.90002949,Solar,0.2953,0.4715,0.1671,0.1884,1.0,1
ITAREMA,CE,-2.951100615833333,-39.855015191666666,H2 Verde,0.2953,0.4621,0.1735,0.1945,1.0,1
JOACABA,SC,-27.157672453333333,-51.46671132666666,Solar,0.2952,0.4716,0.1667,0.1885,1.0,1
ANITAPOLIS,SC,-27.98284326,-49.10183035,Solar,0.2947,0.4715,0.1651,0.1885,1.0,1
PINHEIRO PRETO,SC,-27.04924997,-51.23305368,Solar,0.2943,0.4715,0.1639,0.1884,1.0,1
TROMBUDO CENTRAL,SC,-27.300611115000002,-49.791166665,Solar,0.2941,0.4715,0.1635,0.1884,1.0,1
CATANDUVAS,SC,-27.080397225,-51.725868055,Solar,0.294,0.4715,0.163,0.1884,1.0,1
CORUPA,SC,-26.4197083,-49.33509225,Solar,0.2938,0.4715,0.1623,0.1884,1.0,1
PARACURU,CE,-3.434109045,-38.973667685,H2 Verde,0.2937,0.4557,0.1865,0.1848,1.0,1
RIO FORTUNA,SC,-22.473741425999997,-39.314390248,Solar,0.2935,0.4722,0.1591,0.1895,1.0,1
PETROLANDIA,SC,-13.79826389,-24.870055555,Solar,0.2933,0.4715,0.1603,0.1885,1.0,1
TIANGUA,CE,-3.823464005625,-41.165299976875,H2 Verde,0.2929,0.4562,0.1824,0.1856,1.0,1
ITAIOPOLIS,SC,-26.62721667,-49.87986111,Solar,0.2929,0.4716,0.159,0.1886,1.0,1
CORONEL DOMINGOS SOARES,PR,-26.23005833,-51.943080554999995,Solar,0.2929,0.5145,0.0821,0.2083,1.0,1
RIO DE CONTAS,BA,0.0,0.0,Biometano,0.2929,0.6306,0.1355,0.0,0.625,1
IBITITA,BA,-11.58611388,-41.98676112,Biometano,0.2928,0.6306,0.1353,0.0,0.625,1
TAMARANA,PR,-23.732645554999998,-51.010249509999994,Solar,0.2928,0.4993,0.1031,0.2074,1.0,1
SIMOES FILHO,BA,-11.520160478,-34.572333789,Biometano,0.2928,0.6306,0.1352,0.0,0.625,1
BENEVIDES,PA,-0.45374482666666666,-16.081813286666666,H2 Verde,0.2928,0.4375,0.1928,0.1999,1.0,1
IPUMIRIM,SC,-27.14714395,-52.05122498,Solar,0.2925,0.4716,0.1574,0.1886,1.0,1
BANDEIRANTE,SC,-26.799508990000003,-53.66575707333334,Solar,0.2925,0.4718,0.1571,0.1888,1.0,1
ARACATI,CE,-4.674966417586207,-36.858122704827586,H2 Verde,0.2924,0.4633,0.1607,0.1962,1.0,1
FORTIM,CE,-4.447148202,-37.848761174,H2 Verde,0.2924,0.4573,0.1775,0.1873,1.0,1
HIDROLANDIA,GO,-16.96416667,-49.31194444,Solar,0.2921,0.4324,0.2592,0.1378,1.0,1
QUILOMBO,SC,-26.65222222,-52.6125,Solar,0.2919,0.4715,0.156,0.1884,1.0,1
CALDAS NOVAS,GO,-17.866457905,-48.57764535,Solar,0.2919,0.4431,0.2277,0.1544,1.0,1
ACARAU,CE,-2.8898696063157896,-40.04267122631579,H2 Verde,0.2919,0.4583,0.1731,0.1888,1.0,1
TREZE DE MAIO,SC,-28.560833329999998,-49.135925926666665,Solar,0.2917,0.4715,0.1552,0.1884,1.0,1
PARATINGA,BA,-12.798575556,-43.11028111,Biometano,0.2917,0.6306,0.1314,0.0,0.625,1
PRINCESA,SC,-26.42193056,-53.58982778,Solar,0.2917,0.4715,0.1553,0.1884,1.0,1
TAIO,SC,-27.058725213846156,-50.12231166307693,Solar,0.2914,0.4721,0.1527,0.1893,1.0,1
JABORA,SC,-27.08527778,-51.81833333,Solar,0.2912,0.4715,0.1535,0.1884,1.0,1
APIUNA,SC,-27.046340396666665,-49.41533322666667,Solar,0.2912,0.4735,0.1425,0.1969,1.0,1
RIO DOS CEDROS,SC,-26.6762016725,-49.32510632,Solar,0.2908,0.471,0.1514,0.1898,1.0,1
PARIPIRANGA,BA,-10.59490222,-37.93040218,Biometano,0.2904,0.6306,0.1271,0.0,0.625,1
LAGOA DO BARRO DO PIAUI,PI,-8.676945474594595,-41.55448156810811,Solar,0.2904,0.4619,0.1622,0.19,1.0,1
SAO JOAQUIM,SC,-28.211989726000002,-50.046032108,Solar,0.2901,0.4717,0.1493,0.1886,1.0,1
CAXAMBU DO SUL,SC,-27.13452359,-52.84598386,Solar,0.2897,0.4715,0.1487,0.1884,1.0,1
ARABUTA,SC,-27.138081945,-52.166856945000006,Solar,0.2896,0.4715,0.1481,0.1885,1.0,1
BENEDITO NOVO,SC,-23.964286663333333,-44.00006476666667,Solar,0.2894,0.4735,0.1419,0.1914,1.0,1
RIO DO CAMPO,SC,-26.956234424999998,-50.158731044999996,Solar,0.2894,0.4715,0.1475,0.1885,1.0,1
SAO JOSE DO CEDRO,SC,-26.47979385,-53.462437295,Solar,0.289,0.4715,0.1463,0.1884,1.0,1
FAXINAL DOS GUEDES,SC,-26.815187164999998,-52.2495995675,Solar,0.289,0.4667,0.15,0.191,1.0,1
SAO GONCALO DO GURGUEIA,PI,-10.111494323333334,-45.28254998055556,Solar,0.2886,0.4649,0.1476,0.1944,1.0,1
AMONTADA,CE,-3.104270902631579,-39.67047830631579,H2 Verde,0.2885,0.46,0.1569,0.1913,1.0,1
AQUIRAZ,CE,-3.563740454,-34.570043778,H2 Verde,0.2884,0.4562,0.1673,0.1857,1.0,1
DOUTOR PEDRINHO,SC,-26.757204455,-49.45390511,Solar,0.2884,0.4716,0.144,0.1886,1.0,1
CAMPO ERE,SC,-26.40484533,-53.273322056666665,Solar,0.2883,0.4715,0.144,0.1884,1.0,1
CAMPOS NOVOS,SC,-25.178058488333335,-47.08258083416666,Solar,0.2882,0.4503,0.1693,0.1909,1.0,1
HERVAL D'OESTE,SC,0.0,0.0,Solar,0.2882,0.4715,0.1435,0.1884,1.0,1
LACERDOPOLIS,SC,-27.27155405,-51.54806029,Solar,0.2881,0.4718,0.1425,0.1888,1.0,1
SUL BRASIL,SC,-26.75725917,-52.90779444,Solar,0.288,0.4716,0.1428,0.1886,1.0,1
RIO DAS ANTAS,SC,-26.90607487,-51.08315727,Solar,0.2878,0.4715,0.1423,0.1884,1.0,1
LAGUNA,SC,-28.54579639,-48.80999955,Solar,0.2876,0.4716,0.1416,0.1885,1.0,1
LIMOEIRO DO NORTE,CE,-5.242686108,-37.975846666,H2 Verde,0.2875,0.4583,0.1587,0.1887,1.0,1
SAPEZAL,MT,-13.415038410000001,-58.91069786166667,Solar,0.2875,0.3971,0.2616,0.1674,1.0,1
ARROIO TRINTA,SC,-26.87793611,-51.28107778,Solar,0.2874,0.4715,0.141,0.1884,1.0,1
SANTA ROSA DE LIMA,SC,-28.027083335,-49.12569444499999,Solar,0.2873,0.4718,0.1397,0.1889,1.0,1
MIGUEL CALMON,BA,-11.291352275,-40.823434565,Biometano,0.2873,0.6306,0.1169,0.0,0.625,1
URUBICI,SC,-27.96386111,-49.71369444,Solar,0.2872,0.4715,0.1403,0.1884,1.0,1
SERRA ALTA,SC,-26.73944161,-52.97861793,Solar,0.287,0.4715,0.1394,0.1884,1.0,1
PRESIDENTE NEREU,SC,-27.28194444,-49.37555556,Solar,0.2868,0.4715,0.1388,0.1884,1.0,1
MODELO,SC,0.0,0.0,Solar,0.2867,0.4715,0.1386,0.1884,1.0,1
JARDINOPOLIS,SC,-26.6998109,-52.894655935,Solar,0.2866,0.4717,0.1378,0.1887,1.0,1
PERITIBA,SC,-27.30361111,-51.90361111,Solar,0.2863,0.4715,0.1373,0.1884,1.0,1
MIRIM DOCE,SC,-27.210379670000002,-50.112168005,Solar,0.2861,0.4715,0.1366,0.1885,1.0,1
MACURURE,BA,-9.619722222857144,-39.05492063428572,Biometano,0.2858,0.6306,0.1117,0.0,0.625,1
BEBERIBE,CE,-4.227413946666666,-38.03690878333334,H2 Verde,0.2857,0.456,0.159,0.1854,1.0,1
ABELARDO LUZ,SC,-26.59254395230769,-52.28960357846154,Solar,0.2857,0.4652,0.142,0.19,1.0,1
CURITIBA,PR,-22.641353235,-43.810012648333334,Biometano,0.2856,0.5405,0.2309,0.0003,0.625,1
SANTA CECILIA,SC,-21.472973806,-40.388455828,Solar,0.2856,0.4717,0.1342,0.1887,1.0,1
AGUA DOCE,SC,-26.631266650714284,-51.79302041285714,Solar,0.2856,0.4767,0.1202,0.1962,1.0,1
LEOBERTO LEAL,SC,-27.364569445,-49.230708335,Solar,0.2855,0.4716,0.1342,0.1886,1.0,1
MAURITI,CE,-7.3772250011111105,-38.79799197555556,H2 Verde,0.2855,0.4621,0.1408,0.1945,1.0,1
IRINEOPOLIS,SC,-26.498541665,-50.778472225,Solar,0.2855,0.4718,0.1337,0.1889,1.0,1
PORTO UNIAO,SC,-26.391089033999997,-50.984604548,Solar,0.2855,0.4716,0.1343,0.1886,1.0,1
CASCAVEL,CE,-4.13083333,-38.23555556,H2 Verde,0.2854,0.4537,0.1644,0.1819,1.0,1
SAO BONIFACIO,SC,-28.055010502,-48.933407522,Solar,0.2852,0.4722,0.1318,0.1894,1.0,1
ANGELINA,SC,-27.523727458000003,-49.028021763,Solar,0.285,0.4626,0.1422,0.1909,1.0,1
SAO DOMINGOS,SC,-26.566597223333332,-52.490111113333334,Solar,0.285,0.4715,0.1327,0.1885,1.0,1
ADUSTINA,BA,-10.613155043999999,-37.98696028,Biometano,0.285,0.6306,0.1093,0.0,0.625,1
TAUA,CE,-5.998899073333333,-40.32281882666667,H2 Verde,0.2849,0.4538,0.1624,0.1821,1.0,1
MAJOR GERCINO,SC,-13.69977642,-24.516254465,Solar,0.2849,0.4718,0.1318,0.1888,1.0,1
PALMA SOLA,SC,-26.456387149999998,-53.403114275,Solar,0.2847,0.4715,0.132,0.1885,1.0,1
CAMPO BELO DO SUL,SC,-27.7387299,-50.64619244,Solar,0.2844,0.4721,0.1292,0.1893,1.0,1
FREI ROGERIO,SC,-27.17916667,-50.72888889,Solar,0.2843,0.4715,0.1305,0.1884,1.0,1
MATOS COSTA,SC,-26.457177185,-51.12154588,Solar,0.2843,0.4718,0.1299,0.1888,1.0,1
IPIRA,SC,-27.42767481,-51.78823681,Solar,0.2842,0.4722,0.1285,0.1894,1.0,1
SIMOES,PI,-7.644038057619047,-40.687777325238095,Solar,0.2842,0.462,0.1411,0.1902,1.0,1
IBICARE,SC,-27.105972219999998,-51.379583335,Solar,0.2841,0.4718,0.129,0.1888,1.0,1
PONTE ALTA DO NORTE,SC,-27.14019095,-50.46996434,Solar,0.284,0.4715,0.1297,0.1884,1.0,1
LEBON REGIS,SC,-26.955694445,-50.71291667,Solar,0.2839,0.4715,0.1294,0.1884,1.0,1
PONTE SERRADA,SC,-26.870702573333332,-51.97832900666666,Solar,0.2837,0.4715,0.1284,0.1885,1.0,1
URUCUI,PI,0.0,0.0,Solar,0.2833,0.4415,0.1964,0.1594,1.0,1
OURO VERDE,SC,-26.751944445,-52.304861110000004,Solar,0.2831,0.4715,0.1266,0.1884,1.0,1
CAMOCIM,CE,-2.90509733,-41.03924765,H2 Verde,0.2831,0.4568,0.1481,0.1865,1.0,1
UBAJARA,CE,-3.88377241375,-41.105255227499995,H2 Verde,0.2825,0.457,0.1457,0.1868,1.0,1
RIO DAS OSTRAS,RJ,-22.51222219,-41.95388889,H2 Verde,0.2825,0.4436,0.247,0.1032,1.0,1
ANCHIETA,SC,-26.51999996,-53.374722225,Solar,0.2823,0.4718,0.123,0.1889,1.0,1
JAGUARUANA,CE,-4.890714504615385,-37.67260999384615,H2 Verde,0.2821,0.4596,0.1368,0.1907,1.0,1
BOM JARDIM DA SERRA,SC,-28.439906426,-49.58853732,Solar,0.2819,0.4742,0.1147,0.1925,1.0,1
TABULEIRO DO NORTE,CE,-5.2595871925,-37.97518264,H2 Verde,0.2816,0.4574,0.1416,0.1874,1.0,1
QUIXADA,CE,-3.3249870366666663,-25.91985185333333,H2 Verde,0.2813,0.4537,0.1507,0.1819,1.0,1
IRACEMINHA,SC,-13.43652778,-26.70222222,Solar,0.2812,0.4715,0.1202,0.1884,1.0,1
CALDEIRAO GRANDE DO PIAUI,PI,-7.389651259565217,-40.626540309130434,Solar,0.2811,0.4612,0.1331,0.189,1.0,1
BARCARENA,PA,-1.536718895,-48.7129876375,Eolica,0.2808,0.2486,0.2046,0.3998,0.875,1
MARCO,CE,-3.12766667,-40.12588889,H2 Verde,0.2807,0.4537,0.1487,0.1819,1.0,1
ACU,RN,-5.498486809310345,-37.02624152068965,H2 Verde,0.2805,0.4426,0.1545,0.1905,1.0,1
ARAUCARIA,PR,-25.573432458000003,-49.373919876,Biometano,0.2805,0.5405,0.2143,,0.5,1
PASSOS MAIA,SC,-26.725894485999998,-52.02853949599999,Solar,0.2802,0.4727,0.1135,0.1902,1.0,1
SANTA TEREZINHA,SC,-26.65472222,-49.88138889,Solar,0.28,0.4715,0.1161,0.1884,1.0,1
JAGUARETAMA,CE,-5.445370799512195,-38.83590053658536,H2 Verde,0.28,0.4605,0.1274,0.1921,1.0,1
BRUNOPOLIS,SC,-27.49777778,-50.80463889,Solar,0.2795,0.4757,0.1027,0.1947,1.0,1
IBIAPINA,CE,-3.9342117099999996,-41.05928951666667,H2 Verde,0.2794,0.4553,0.1401,0.1843,1.0,1
ICO,CE,-6.362163332727272,-38.859749525454546,H2 Verde,0.2793,0.4593,0.1283,0.1903,1.0,1
BRASILEIRA,PI,-4.10452506074074,-41.44725137888889,Solar,0.279,0.4521,0.1518,0.1753,1.0,1
SAO JOAO DO PIAUI,PI,-8.276226626785714,-42.1455061025,Solar,0.2782,0.4478,0.1611,0.1689,1.0,1
ABAIARA,CE,-7.389607503333334,-38.988013181666666,H2 Verde,0.2782,0.4585,0.1268,0.1891,1.0,1
PARNAIBA,PI,-2.8570733225,-41.744937873333335,Solar,0.2779,0.4435,0.1702,0.1646,1.0,1
ITAPERUCU,PR,-24.97527778,-49.59555556,Biometano,0.2778,0.5405,0.2052,0.0,0.625,1
LUZIANIA,GO,-16.382627673,-47.798278438,Solar,0.2778,0.4395,0.1916,0.1483,1.0,1
