municipio,uf,lat,lon,fonte,score,eco_score,soc_score,env_score,rank
ROSARIO DA LIMEIRA,MG,-21.0139851,-42.46070949,Eolica,0.2834,0.3334,0.0001,0.5001,4
ROSARIO DA LIMEIRA,MG,-21.0139851,-42.46070949,Biometano,0.2084,0.3333,0.0001,0.2501,5
ROSARIO OESTE,MT,-14.62861111,-55.79861111,Solar,0.2085,0.3964,0.0001,0.1663,1
ROSARIO OESTE,MT,-14.62861111,-55.79861111,H2 Verde,0.1943,0.361,0.0001,0.1663,2
ROSARIO OESTE,MT,-14.62861111,-55.79861111,Biomassa,0.1113,0.0907,0.0001,0.25,3
ROSARIO OESTE,MT,-14.62861111,-55.79861111,Biometano,0.1003,0.0631,0.0001,0.25,4
ROSARIO OESTE,MT,-14.62861111,-55.79861111,Eolica,0.0752,0.0631,0.0001,0.1663,5
ROSEIRA,SP,-22.89160244,-45.33693736,Biomassa,0.3009,0.5646,0.0001,0.25,1
ROSEIRA,SP,-22.89160244,-45.33693736,H2 Verde,0.2482,0.3334,0.0001,0.3828,2
ROSEIRA,SP,-22.89160244,-45.33693736,Solar,0.2074,0.2313,0.0001,0.3828,3
ROSEIRA,SP,-22.89160244,-45.33693736,Eolica,0.2074,0.2313,0.0001,0.3828,3
ROSEIRA,SP,-22.89160244,-45.33693736,Biometano,0.1675,0.2312,0.0001,0.25,4
RUBIATABA,GO,-15.17540966,-49.74883455,Biomassa,0.1498,0.1869,0.0001,0.25,1
RUBIATABA,GO,-15.17540966,-49.74883455,Biometano,0.1147,0.0991,0.0001,0.25,2
RUBIATABA,GO,-15.17540966,-49.74883455,Solar,0.0815,0.1003,0.0001,0.1378,3
RUBIATABA,GO,-15.17540966,-49.74883455,Eolica,0.0815,0.1003,0.0001,0.1378,3
RUBIATABA,GO,-15.17540966,-49.74883455,H2 Verde,0.0765,0.0878,0.0001,0.1378,4
RUSSAS,CE,-4.883582102857143,-37.992167738571425,Biomassa,0.17,0.2375,0.0,0.25,1
RUSSAS,CE,-4.883582102857143,-37.992167738571425,Biometano,0.1218,0.1171,0.0,0.25,2
RUSSAS,CE,-4.883582102857143,-37.992167738571425,Eolica,0.119,0.1612,0.0,0.1819,3
RUSSAS,CE,-4.883582102857143,-37.992167738571425,H2 Verde,0.1027,0.1204,0.0,0.1819,4
RUSSAS,CE,-4.883582102857143,-37.992167738571425,Solar,0.1014,0.1171,0.0,0.1819,5
RUY BARBOSA,RN,-5.87064007,-35.951364909999995,H2 Verde,0.206,0.4093,0.0002,0.1407,1
RUY BARBOSA,RN,-5.87064007,-35.951364909999995,Solar,0.2023,0.4,0.0002,0.1407,2
RUY BARBOSA,RN,-5.87064007,-35.951364909999995,Biomassa,0.1323,0.1391,0.0002,0.2554,3
RUY BARBOSA,RN,-5.87064007,-35.951364909999995,Biometano,0.1019,0.0631,0.0002,0.2554,4
RUY BARBOSA,RN,-5.87064007,-35.951364909999995,Eolica,0.0689,0.0667,0.0002,0.1407,5
SABARA,MG,-19.845388506666666,-43.81656491333333,Solar,0.3508,0.4079,0.1253,0.5001,1
SABARA,MG,-19.845388506666666,-43.81656491333333,Biomassa,0.3295,0.5423,0.1253,0.2501,2
SABARA,MG,-19.845388506666666,-43.81656491333333,Eolica,0.321,0.3336,0.1253,0.5001,3
SABARA,MG,-19.845388506666666,-43.81656491333333,H2 Verde,0.3009,0.2833,0.1253,0.5001,4
SABARA,MG,-19.845388506666666,-43.81656491333333,Biometano,0.2459,0.3333,0.1253,0.2501,5
SACRAMENTO,MG,-19.823604473333333,-47.476239,Solar,0.4833,0.6445,0.2505,0.5011,1
SACRAMENTO,MG,-19.823604473333333,-47.476239,H2 Verde,0.4334,0.5199,0.2505,0.5011,2
SACRAMENTO,SP,-20.086795175,-47.356842665,H2 Verde,0.4187,0.7103,0.0002,0.4483,3
SACRAMENTO,SP,-20.086795175,-47.356842665,Solar,0.3778,0.6082,0.0002,0.4483,4
SACRAMENTO,MG,-19.823604473333333,-47.476239,Biomassa,0.3676,0.5428,0.2505,0.2511,5
SACRAMENTO,MG,-19.823604473333333,-47.476239,Eolica,0.3591,0.3341,0.2505,0.5011,6
SACRAMENTO,SP,-20.086795175,-47.356842665,Biomassa,0.338,0.6082,0.0002,0.3155,7
SACRAMENTO,MG,-19.823604473333333,-47.476239,Biometano,0.2838,0.3333,0.2505,0.2511,8
SACRAMENTO,SP,-20.086795175,-47.356842665,Eolica,0.2445,0.2749,0.0002,0.4483,9
SACRAMENTO,SP,-20.086795175,-47.356842665,Biometano,0.1872,0.2312,0.0002,0.3155,10
SALESOPOLIS,SP,-23.56333333,-45.83638889,H2 Verde,0.3815,0.6667,0.0001,0.3828,1
SALESOPOLIS,SP,-23.56333333,-45.83638889,Solar,0.3407,0.5646,0.0001,0.3828,2
SALESOPOLIS,SP,-23.56333333,-45.83638889,Biomassa,0.3009,0.5646,0.0001,0.25,3
SALESOPOLIS,SP,-23.56333333,-45.83638889,Eolica,0.2074,0.2313,0.0001,0.3828,4
SALESOPOLIS,SP,-23.56333333,-45.83638889,Biometano,0.1675,0.2312,0.0001,0.25,5
SALETE,SC,-26.97600967,-49.99053455,Biomassa,0.1779,0.2572,0.0001,0.25,1
SALETE,SC,-26.97600967,-49.99053455,Biometano,0.1303,0.1381,0.0001,0.25,2
SALETE,SC,-26.97600967,-49.99053455,Solar,0.1118,0.1382,0.0001,0.1884,3
SALETE,SC,-26.97600967,-49.99053455,Eolica,0.1118,0.1382,0.0001,0.1884,3
SALETE,SC,-26.97600967,-49.99053455,H2 Verde,0.1042,0.1191,0.0001,0.1884,4
SALGUEIRO,PE,-8.024375,-39.324750005,Solar,0.1977,0.4162,0.0002,0.1039,1
SALGUEIRO,PE,-8.024375,-39.324750005,H2 Verde,0.1891,0.3946,0.0002,0.1039,2
SALGUEIRO,PE,-8.024375,-39.324750005,Biomassa,0.1328,0.1424,0.0002,0.2527,3
SALGUEIRO,PE,-8.024375,-39.324750005,Biometano,0.1083,0.0811,0.0002,0.2527,4
SALGUEIRO,PE,-8.024375,-39.324750005,Eolica,0.0644,0.0829,0.0002,0.1039,5
SALINAS,MG,0.0,0.0,Solar,0.4167,0.6667,0.0001,0.5,1
SALINAS,MG,0.0,0.0,H2 Verde,0.3669,0.5421,0.0001,0.5,2
SALINAS,MG,0.0,0.0,Biomassa,0.2919,0.5421,0.0001,0.25,3
SALINAS,MG,0.0,0.0,Eolica,0.2834,0.3333,0.0001,0.5,4
SALINAS,MG,0.0,0.0,Biometano,0.2084,0.3333,0.0001,0.25,5
SALINOPOLIS,PA,-0.61860502,-47.35055523,Biomassa,0.1651,0.2253,0.0001,0.25,1
SALINOPOLIS,PA,-0.61860502,-47.35055523,H2 Verde,0.1177,0.1442,0.0001,0.1999,2
SALINOPOLIS,PA,-0.61860502,-47.35055523,Biometano,0.1075,0.0811,0.0001,0.25,3
SALINOPOLIS,PA,-0.61860502,-47.35055523,Solar,0.0924,0.0811,0.0001,0.1999,4
SALINOPOLIS,PA,-0.61860502,-47.35055523,Eolica,0.0924,0.0811,0.0001,0.1999,4
SALOA,PE,-8.98378694,-36.7880856,Solar,0.1972,0.4156,0.0001,0.103,1
SALOA,PE,-8.98378694,-36.7880856,H2 Verde,0.1886,0.3941,0.0001,0.103,2
SALOA,PE,-8.98378694,-36.7880856,Biomassa,0.1323,0.1418,0.0001,0.2518,3
SALOA,PE,-8.98378694,-36.7880856,Biometano,0.108,0.0811,0.0001,0.2518,4
SALOA,PE,-8.98378694,-36.7880856,Eolica,0.0638,0.0823,0.0001,0.103,5
SALTO,SP,-23.2024024725,-47.2871354225,H2 Verde,0.4068,0.635,0.1254,0.3839,1
SALTO,SP,-23.2024024725,-47.2871354225,Solar,0.3659,0.5329,0.1254,0.3839,2
SALTO,SP,-23.2024024725,-47.2871354225,Biomassa,0.3391,0.5654,0.1254,0.2511,3
SALTO,SP,-23.2024024725,-47.2871354225,Eolica,0.2456,0.232,0.1254,0.3839,4
SALTO,SP,-23.2024024725,-47.2871354225,Biometano,0.2054,0.2312,0.1254,0.2511,5
SALTO DA DIVISA,MG,-18.222748595,-42.538655410000004,Biomassa,0.2919,0.5422,0.0002,0.25,1
SALTO DA DIVISA,MG,-18.222748595,-42.538655410000004,Solar,0.2834,0.3335,0.0002,0.5,2
SALTO DA DIVISA,MG,-18.222748595,-42.538655410000004,Eolica,0.2834,0.3335,0.0002,0.5,2
SALTO DA DIVISA,MG,-18.222748595,-42.538655410000004,H2 Verde,0.2336,0.2089,0.0002,0.5,3
SALTO DA DIVISA,MG,-18.222748595,-42.538655410000004,Biometano,0.2084,0.3333,0.0002,0.25,4
SALTO DO JACUI,RS,-29.04488895,-53.19904932,Solar,0.3657,0.6376,0.0002,0.3687,1
SALTO DO JACUI,RS,-29.04488895,-53.19904932,H2 Verde,0.3103,0.499,0.0002,0.3687,2
SALTO DO JACUI,RS,-29.04488895,-53.19904932,Biomassa,0.2635,0.4599,0.0002,0.265,3
SALTO DO JACUI,RS,-29.04488895,-53.19904932,Eolica,0.2324,0.3043,0.0002,0.3687,4
SALTO DO JACUI,RS,-29.04488895,-53.19904932,Biometano,0.1973,0.2943,0.0002,0.265,5
SALVADOR,BA,-11.3909484112,-33.8274187816,Solar,0.2633,0.25,0.1272,0.4171,1
SALVADOR,BA,-11.3909484112,-33.8274187816,Biomassa,0.2616,0.371,0.1272,0.2503,2
SALVADOR,BA,-11.3909484112,-33.8274187816,Eolica,0.248,0.2117,0.1272,0.4171,3
SALVADOR,BA,-11.3909484112,-33.8274187816,H2 Verde,0.2429,0.1991,0.1272,0.4171,4
SALVADOR,BA,-11.3909484112,-33.8274187816,Biometano,0.1973,0.2102,0.1272,0.2503,5
SALVADOR DAS MISSOES,RS,-28.15005159,-54.82020511,Solar,0.3947,0.6259,0.1252,0.356,1
SALVADOR DAS MISSOES,RS,-28.15005159,-54.82020511,H2 Verde,0.3392,0.4872,0.1252,0.356,2
SALVADOR DAS MISSOES,RS,-28.15005159,-54.82020511,Biomassa,0.2938,0.4514,0.1252,0.2523,3
SALVADOR DAS MISSOES,RS,-28.15005159,-54.82020511,Eolica,0.2627,0.2958,0.1252,0.356,4
SALVADOR DAS MISSOES,RS,-28.15005159,-54.82020511,Biometano,0.231,0.2943,0.1252,0.2523,5
SANDOVALINA,SP,-22.544978275,-51.909558865,H2 Verde,0.4193,0.6498,0.1252,0.4061,1
SANDOVALINA,SP,-22.544978275,-51.909558865,Solar,0.3785,0.5477,0.1252,0.4061,2
SANDOVALINA,SP,-22.544978275,-51.909558865,Biomassa,0.3523,0.5819,0.1252,0.2733,3
SANDOVALINA,SP,-22.544978275,-51.909558865,Eolica,0.2588,0.2486,0.1252,0.4061,4
SANDOVALINA,SP,-22.544978275,-51.909558865,Biometano,0.212,0.2312,0.1252,0.2733,5
SANTA ALBERTINA,SP,-20.03781682,-50.671095699999995,Biomassa,0.3011,0.5653,0.0001,0.25,1
SANTA ALBERTINA,SP,-20.03781682,-50.671095699999995,H2 Verde,0.2485,0.3341,0.0001,0.3828,2
SANTA ALBERTINA,SP,-20.03781682,-50.671095699999995,Eolica,0.2091,0.2357,0.0001,0.3828,3
SANTA ALBERTINA,SP,-20.03781682,-50.671095699999995,Solar,0.2076,0.232,0.0001,0.3828,4
SANTA ALBERTINA,SP,-20.03781682,-50.671095699999995,Biometano,0.1675,0.2312,0.0001,0.25,5
SANTA BARBARA D'OESTE,SP,-22.754690221666667,-47.401367825,Biomassa,0.3011,0.5648,0.0005,0.25,1
SANTA BARBARA D'OESTE,SP,-22.754690221666667,-47.401367825,H2 Verde,0.2484,0.3336,0.0005,0.3828,2
SANTA BARBARA D'OESTE,SP,-22.754690221666667,-47.401367825,Solar,0.2076,0.2315,0.0005,0.3828,3
SANTA BARBARA D'OESTE,SP,-22.754690221666667,-47.401367825,Eolica,0.2076,0.2315,0.0005,0.3828,3
SANTA BARBARA D'OESTE,SP,-22.754690221666667,-47.401367825,Biometano,0.1677,0.2312,0.0005,0.25,4
SANTA BARBARA DO MONTE VERDE,MG,-22.02851389,-43.748105,Solar,0.4168,0.6668,0.0001,0.5001,1
SANTA BARBARA DO MONTE VERDE,MG,-22.02851389,-43.748105,H2 Verde,0.3669,0.5422,0.0001,0.5001,2
SANTA BARBARA DO MONTE VERDE,MG,-22.02851389,-43.748105,Biomassa,0.2919,0.5422,0.0001,0.2501,3
SANTA BARBARA DO MONTE VERDE,MG,-22.02851389,-43.748105,Eolica,0.2834,0.3334,0.0001,0.5001,4
SANTA BARBARA DO MONTE VERDE,MG,-22.02851389,-43.748105,Biometano,0.2084,0.3333,0.0001,0.2501,5
SANTA CECILIA,SC,-21.472973806,-40.388455828,Solar,0.2454,0.4717,0.0004,0.1887,1
SANTA CECILIA,SC,-21.472973806,-40.388455828,H2 Verde,0.2378,0.4525,0.0004,0.1887,2
SANTA CECILIA,SC,-21.472973806,-40.388455828,Biomassa,0.1782,0.2573,0.0004,0.2504,3
SANTA CECILIA,SC,-21.472973806,-40.388455828,Biometano,0.1305,0.1381,0.0004,0.2504,4
SANTA CECILIA,SC,-21.472973806,-40.388455828,Eolica,0.1121,0.1384,0.0004,0.1887,5
SANTA CRUZ,RN,-6.06513333,-36.01942229,Biomassa,0.1292,0.1355,0.0,0.25,1
SANTA CRUZ,RN,-6.06513333,-36.01942229,Biometano,0.1002,0.0631,0.0,0.25,2
SANTA CRUZ,RN,-6.06513333,-36.01942229,H2 Verde,0.0695,0.0724,0.0,0.1353,3
SANTA CRUZ,RN,-6.06513333,-36.01942229,Eolica,0.0677,0.0677,0.0,0.1353,4
SANTA CRUZ,RN,-6.06513333,-36.01942229,Solar,0.0658,0.0631,0.0,0.1353,5
SANTA CRUZ DAS PALMEIRAS,SP,-21.82747807,-47.24949879,Biomassa,0.3009,0.5646,0.0001,0.25,1
SANTA CRUZ DAS PALMEIRAS,SP,-21.82747807,-47.24949879,H2 Verde,0.2482,0.3334,0.0001,0.3828,2
SANTA CRUZ DAS PALMEIRAS,SP,-21.82747807,-47.24949879,Solar,0.2074,0.2313,0.0001,0.3828,3
SANTA CRUZ DAS PALMEIRAS,SP,-21.82747807,-47.24949879,Eolica,0.2074,0.2313,0.0001,0.3828,3
SANTA CRUZ DAS PALMEIRAS,SP,-21.82747807,-47.24949879,Biometano,0.1675,0.2312,0.0001,0.25,4
SANTA CRUZ DO ARARI,PA,-0.71848205,-49.18068195,Biomassa,0.1652,0.2253,0.0001,0.25,1
SANTA CRUZ DO ARARI,PA,-0.71848205,-49.18068195,H2 Verde,0.1177,0.1443,0.0001,0.1999,2
SANTA CRUZ DO ARARI,PA,-0.71848205,-49.18068195,Biometano,0.1075,0.0811,0.0001,0.25,3
SANTA CRUZ DO ARARI,PA,-0.71848205,-49.18068195,Solar,0.0924,0.0811,0.0001,0.1999,4
SANTA CRUZ DO ARARI,PA,-0.71848205,-49.18068195,Eolica,0.0924,0.0811,0.0001,0.1999,4
SANTA CRUZ DO CAPIBARIBE,PE,-7.94666667,-36.22583333,Solar,0.1962,0.4144,0.0001,0.1012,1
SANTA CRUZ DO CAPIBARIBE,PE,-7.94666667,-36.22583333,H2 Verde,0.1875,0.3929,0.0001,0.1012,2
SANTA CRUZ DO CAPIBARIBE,PE,-7.94666667,-36.22583333,Biomassa,0.1313,0.1406,0.0001,0.25,3
SANTA CRUZ DO CAPIBARIBE,PE,-7.94666667,-36.22583333,Biometano,0.1075,0.0811,0.0001,0.25,4
SANTA CRUZ DO CAPIBARIBE,PE,-7.94666667,-36.22583333,Eolica,0.0628,0.0811,0.0001,0.1012,5
SANTA CRUZ DO RIO PARDO,SP,-22.90572306,-49.62460889,Biomassa,0.3009,0.5646,0.0001,0.25,1
SANTA CRUZ DO RIO PARDO,SP,-22.90572306,-49.62460889,H2 Verde,0.2482,0.3334,0.0001,0.3828,2
SANTA CRUZ DO RIO PARDO,SP,-22.90572306,-49.62460889,Solar,0.2074,0.2313,0.0001,0.3828,3
SANTA CRUZ DO RIO PARDO,SP,-22.90572306,-49.62460889,Eolica,0.2074,0.2313,0.0001,0.3828,3
SANTA CRUZ DO RIO PARDO,SP,-22.90572306,-49.62460889,Biometano,0.1675,0.2312,0.0001,0.25,4
SANTA CRUZ DO SUL,RS,-29.732519729999996,-52.428109836666664,Solar,0.3655,0.5546,0.1253,0.3537,1
SANTA CRUZ DO SUL,RS,-29.732519729999996,-52.428109836666664,H2 Verde,0.3101,0.4159,0.1253,0.3537,2
SANTA CRUZ DO SUL,RS,-29.732519729999996,-52.428109836666664,Biomassa,0.2926,0.4499,0.1253,0.25,3
SANTA CRUZ DO SUL,RS,-29.732519729999996,-52.428109836666664,Eolica,0.2614,0.2943,0.1253,0.3537,4
SANTA CRUZ DO SUL,RS,-29.732519729999996,-52.428109836666664,Biometano,0.2303,0.2943,0.1253,0.25,5
SANTA FE DO SUL,SP,-20.19277778,-50.90944444,H2 Verde,0.3815,0.6667,0.0001,0.3828,1
SANTA FE DO SUL,SP,-20.19277778,-50.90944444,Solar,0.3407,0.5646,0.0001,0.3828,2
SANTA FE DO SUL,SP,-20.19277778,-50.90944444,Biomassa,0.3009,0.5646,0.0001,0.25,3
SANTA FE DO SUL,SP,-20.19277778,-50.90944444,Eolica,0.2074,0.2312,0.0001,0.3828,4
SANTA FE DO SUL,SP,-20.19277778,-50.90944444,Biometano,0.1675,0.2312,0.0001,0.25,5
SANTA GERTRUDES,SP,-22.450254835000003,-47.53443394,Biomassa,0.301,0.5648,0.0002,0.25,1
SANTA GERTRUDES,SP,-22.450254835000003,-47.53443394,H2 Verde,0.2483,0.3335,0.0002,0.3828,2
SANTA GERTRUDES,SP,-22.450254835000003,-47.53443394,Solar,0.2075,0.2314,0.0002,0.3828,3
SANTA GERTRUDES,SP,-22.450254835000003,-47.53443394,Eolica,0.2075,0.2314,0.0002,0.3828,3
SANTA GERTRUDES,SP,-22.450254835000003,-47.53443394,Biometano,0.1675,0.2312,0.0002,0.25,4
SANTA HELENA,PR,0.0,0.0,Solar,0.2676,0.5136,0.0003,0.2071,1
SANTA HELENA,PR,0.0,0.0,H2 Verde,0.2359,0.4344,0.0003,0.2071,2
SANTA HELENA,PR,0.0,0.0,Biomassa,0.1876,0.2812,0.0003,0.2501,3
SANTA HELENA,PR,0.0,0.0,Biometano,0.1472,0.1802,0.0003,0.2501,4
SANTA HELENA,PR,0.0,0.0,Eolica,0.1343,0.1803,0.0003,0.2071,5
SANTA HELENA DE GOIAS,GO,-17.824742,-50.542153973333335,Solar,0.1931,0.2845,0.1253,0.1391,1
SANTA HELENA DE GOIAS,GO,-17.824742,-50.542153973333335,H2 Verde,0.1881,0.2721,0.1253,0.1391,2
SANTA HELENA DE GOIAS,GO,-17.824742,-50.542153973333335,Biomassa,0.1879,0.1874,0.1253,0.2513,3
SANTA HELENA DE GOIAS,GO,-17.824742,-50.542153973333335,Biometano,0.1526,0.0991,0.1253,0.2513,4
SANTA HELENA DE GOIAS,GO,-17.824742,-50.542153973333335,Eolica,0.1196,0.1007,0.1253,0.1391,5
SANTA ISABEL DO RIO NEGRO,AM,-0.42055556,-65.03527778,Biomassa,0.0946,0.049,0.0,0.25,1
SANTA ISABEL DO RIO NEGRO,AM,-0.42055556,-65.03527778,Biometano,0.0822,0.018,0.0,0.25,2
SANTA ISABEL DO RIO NEGRO,AM,-0.42055556,-65.03527778,H2 Verde,0.0363,0.031,0.0,0.0797,3
SANTA ISABEL DO RIO NEGRO,AM,-0.42055556,-65.03527778,Eolica,0.0313,0.0184,0.0,0.0797,4
SANTA ISABEL DO RIO NEGRO,AM,-0.42055556,-65.03527778,Solar,0.0311,0.018,0.0,0.0797,5
SANTA JULIANA,MG,-19.30230967,-47.46403455,Biomassa,0.2928,0.5445,0.0001,0.25,1
SANTA JULIANA,MG,-19.30230967,-47.46403455,Solar,0.2843,0.3358,0.0001,0.5,2
SANTA JULIANA,MG,-19.30230967,-47.46403455,Eolica,0.2843,0.3358,0.0001,0.5,2
SANTA JULIANA,MG,-19.30230967,-47.46403455,H2 Verde,0.2345,0.2112,0.0001,0.5,3
SANTA JULIANA,MG,-19.30230967,-47.46403455,Biometano,0.2084,0.3333,0.0001,0.25,4
SANTA LEOPOLDINA,ES,-20.08315133,-40.57701158,H2 Verde,0.1709,0.3848,0.0001,0.0567,1
SANTA LEOPOLDINA,ES,-20.08315133,-40.57701158,Solar,0.1604,0.3584,0.0001,0.0567,2
SANTA LEOPOLDINA,ES,-20.08315133,-40.57701158,Biomassa,0.1057,0.0755,0.0001,0.2516,3
SANTA LEOPOLDINA,ES,-20.08315133,-40.57701158,Biometano,0.0851,0.024,0.0001,0.2516,4
SANTA LEOPOLDINA,ES,-20.08315133,-40.57701158,Eolica,0.0271,0.0251,0.0001,0.0567,5
SANTA LUZIA,MG,-19.76761695,-43.85000694,Biomassa,0.2919,0.5421,0.0001,0.25,1
SANTA LUZIA,MG,-19.76761695,-43.85000694,Solar,0.2834,0.3333,0.0001,0.5,2
SANTA LUZIA,MG,-19.76761695,-43.85000694,Eolica,0.2834,0.3333,0.0001,0.5,2
SANTA LUZIA,MG,-19.76761695,-43.85000694,H2 Verde,0.2335,0.2087,0.0001,0.5,3
SANTA LUZIA,PB,-6.926244836296297,-36.91726170111111,Solar,0.2239,0.4015,0.1267,0.0843,4
SANTA LUZIA,PB,-6.926244836296297,-36.91726170111111,H2 Verde,0.2125,0.3729,0.1267,0.0843,5
SANTA LUZIA,MG,-19.76761695,-43.85000694,Biometano,0.2084,0.3333,0.0001,0.25,6
SANTA LUZIA,PB,-6.926244836296297,-36.91726170111111,Biomassa,0.1573,0.0847,0.1267,0.2847,7
SANTA LUZIA,PB,-6.926244836296297,-36.91726170111111,Biometano,0.1414,0.045,0.1267,0.2847,8
SANTA LUZIA,PB,-6.926244836296297,-36.91726170111111,Eolica,0.1025,0.098,0.1267,0.0843,9
SANTA MARIA,RS,-23.785692504,-43.061862223000006,Solar,0.3333,0.4734,0.1259,0.3539,1
SANTA MARIA,RS,-23.785692504,-43.061862223000006,Biomassa,0.2928,0.4501,0.1259,0.2502,2
SANTA MARIA,RS,-23.785692504,-43.061862223000006,H2 Verde,0.2778,0.3347,0.1259,0.3539,3
SANTA MARIA,RS,-23.785692504,-43.061862223000006,Eolica,0.2617,0.2945,0.1259,0.3539,4
SANTA MARIA,RS,-23.785692504,-43.061862223000006,Biometano,0.2305,0.2943,0.1259,0.2502,5
SANTA MARIA,RN,-17.74190969,-44.773760275,Biomassa,0.1292,0.1355,0.0002,0.25,6
SANTA MARIA,RN,-17.74190969,-44.773760275,Biometano,0.1003,0.0631,0.0002,0.25,7
SANTA MARIA,RN,-17.74190969,-44.773760275,H2 Verde,0.0696,0.0724,0.0002,0.1353,8
SANTA MARIA,RN,-17.74190969,-44.773760275,Solar,0.0659,0.0631,0.0002,0.1353,9
SANTA MARIA,RN,-17.74190969,-44.773760275,Eolica,0.0659,0.0631,0.0002,0.1353,9
SANTA MARIA DE ITABIRA,MG,-19.434810669999997,-43.152767125,Solar,0.4369,0.6234,0.1252,0.5001,1
SANTA MARIA DE ITABIRA,MG,-19.434810669999997,-43.152767125,H2 Verde,0.3871,0.4988,0.1252,0.5001,2
SANTA MARIA DE ITABIRA,MG,-19.434810669999997,-43.152767125,Biomassa,0.3294,0.5421,0.1252,0.2501,3
SANTA MARIA DE ITABIRA,MG,-19.434810669999997,-43.152767125,Eolica,0.321,0.3334,0.1252,0.5001,4
SANTA MARIA DE ITABIRA,MG,-19.434810669999997,-43.152767125,Biometano,0.2459,0.3333,0.1252,0.2501,5
SANTA MARIA DE JETIBA,ES,-20.06007495,-40.6425863,H2 Verde,0.1706,0.3844,0.0001,0.0561,1
SANTA MARIA DE JETIBA,ES,-20.06007495,-40.6425863,Solar,0.1601,0.358,0.0001,0.0561,2
SANTA MARIA DE JETIBA,ES,-20.06007495,-40.6425863,Biomassa,0.1054,0.0751,0.0001,0.251,3
SANTA MARIA DE JETIBA,ES,-20.06007495,-40.6425863,Biometano,0.0849,0.024,0.0001,0.251,4
SANTA MARIA DE JETIBA,ES,-20.06007495,-40.6425863,Eolica,0.0267,0.0247,0.0001,0.0561,5
SANTA MARIA DO HERVAL,RS,-29.50102325,-51.00248197,Solar,0.3572,0.6277,0.0001,0.3538,1
SANTA MARIA DO HERVAL,RS,-29.50102325,-51.00248197,H2 Verde,0.3018,0.489,0.0001,0.3538,2
SANTA MARIA DO HERVAL,RS,-29.50102325,-51.00248197,Biomassa,0.255,0.4499,0.0001,0.2501,3
SANTA MARIA DO HERVAL,RS,-29.50102325,-51.00248197,Eolica,0.2239,0.2943,0.0001,0.3538,4
SANTA MARIA DO HERVAL,RS,-29.50102325,-51.00248197,Biometano,0.1928,0.2943,0.0001,0.2501,5
SANTA MARIA MADALENA,RJ,-21.9362708875,-42.053219685,H2 Verde,0.2091,0.4444,0.0003,0.1044,1
SANTA MARIA MADALENA,RJ,-21.9362708875,-42.053219685,Solar,0.1914,0.4002,0.0003,0.1044,2
SANTA MARIA MADALENA,RJ,-21.9362708875,-42.053219685,Biomassa,0.1463,0.1771,0.0003,0.2511,3
SANTA MARIA MADALENA,RJ,-21.9362708875,-42.053219685,Biometano,0.1018,0.0661,0.0003,0.2511,4
SANTA MARIA MADALENA,RJ,-21.9362708875,-42.053219685,Eolica,0.0585,0.0679,0.0003,0.1044,5
SANTA RITA,PB,-7.0280567000000005,-35.04681338666666,Biomassa,0.1002,0.0628,0.0003,0.25,1
SANTA RITA,PB,-7.0280567000000005,-35.04681338666666,Biometano,0.0931,0.045,0.0003,0.25,2
SANTA RITA,PB,-7.0280567000000005,-35.04681338666666,Solar,0.0335,0.0463,0.0003,0.0496,3
SANTA RITA,PB,-7.0280567000000005,-35.04681338666666,Eolica,0.0335,0.0463,0.0003,0.0496,3
SANTA RITA,PB,-7.0280567000000005,-35.04681338666666,H2 Verde,0.0221,0.0178,0.0003,0.0496,4
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,Eolica,0.258,0.3324,0.0,0.4168,1
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,Biomassa,0.2228,0.3695,0.0,0.25,2
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,Solar,0.2091,0.2102,0.0,0.4168,3
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,H2 Verde,0.1888,0.1593,0.0,0.4168,4
SANTA RITA DE CASSIA,BA,-10.691424494545455,-44.382469949090904,Biometano,0.1591,0.2102,0.0,0.25,5
SANTA RITA DE JACUTINGA,MG,-22.15958734,-44.10392639,Solar,0.4544,0.6668,0.1252,0.5003,1
SANTA RITA DE JACUTINGA,MG,-22.15958734,-44.10392639,H2 Verde,0.4045,0.5422,0.1252,0.5003,2
SANTA RITA DE JACUTINGA,MG,-22.15958734,-44.10392639,Biomassa,0.3295,0.5422,0.1252,0.2503,3
SANTA RITA DE JACUTINGA,MG,-22.15958734,-44.10392639,Eolica,0.321,0.3335,0.1252,0.5003,4
SANTA RITA DE JACUTINGA,MG,-22.15958734,-44.10392639,Biometano,0.246,0.3333,0.1252,0.2503,5
SANTA RITA DO PARDO,MS,-21.56640411,-52.78415145,Solar,0.2056,0.4204,0.0001,0.1248,1
SANTA RITA DO PARDO,MS,-21.56640411,-52.78415145,H2 Verde,0.1862,0.3718,0.0001,0.1248,2
SANTA RITA DO PARDO,MS,-21.56640411,-52.78415145,Biomassa,0.1253,0.1256,0.0001,0.25,3
SANTA RITA DO PARDO,MS,-21.56640411,-52.78415145,Biometano,0.1099,0.0871,0.0001,0.25,4
SANTA RITA DO PARDO,MS,-21.56640411,-52.78415145,Eolica,0.0723,0.0871,0.0001,0.1248,5
